user_id,timestamp,group,landing_page,converted
787515,2017-01-10 18:56:59.825169,treatment,new_page,0
632092,2017-01-09 17:58:43.702938,treatment,new_page,0
777216,2017-01-03 01:12:15.137544,treatment,new_page,0
665093,2017-01-17 05:05:05.445204,control,old_page,0
804921,2017-01-24 06:08:17.358555,control,old_page,0
938477,2017-01-05 16:25:22.173146,treatment,new_page,0
826023,2017-01-09 20:16:07.678475,treatment,new_page,0
805969,2017-01-08 19:07:32.782001,control,old_page,0
942316,2017-01-03 01:05:56.643191,control,old_page,0
909860,2017-01-19 19:47:41.959554,control,old_page,0
880754,2017-01-22 13:22:23.485372,control,old_page,0
934393,2017-01-09 10:43:24.708771,control,old_page,0
642008,2017-01-15 23:22:55.525770,control,old_page,0
875682,2017-01-20 08:27:57.306785,treatment,new_page,1
935554,2017-01-03 00:42:32.275517,control,old_page,0
892188,2017-01-16 00:12:27.361461,treatment,new_page,0
798892,2017-01-07 17:38:09.576938,control,old_page,0
935373,2017-01-05 18:45:54.726324,control,old_page,0
813564,2017-01-21 07:36:23.781055,control,old_page,0
693701,2017-01-04 15:49:54.819478,treatment,new_page,0
931573,2017-01-21 21:36:49.547829,control,old_page,0
657133,2017-01-08 17:21:47.834920,control,old_page,0
644434,2017-01-16 21:53:51.831939,treatment,new_page,0
674071,2017-01-03 13:09:15.829424,treatment,new_page,0
721169,2017-01-07 17:40:34.137078,treatment,new_page,0
656179,2017-01-12 00:00:04.332639,control,old_page,1
657454,2017-01-18 11:27:15.907798,control,old_page,0
845799,2017-01-24 11:58:01.624822,treatment,new_page,0
759454,2017-01-16 17:07:56.060222,treatment,new_page,0
845425,2017-01-04 12:29:45.749981,treatment,new_page,0
758596,2017-01-08 18:15:24.926103,treatment,new_page,0
810024,2017-01-02 19:08:30.076553,control,old_page,0
833182,2017-01-03 04:24:32.241297,control,old_page,0
737187,2017-01-10 04:03:45.471597,control,old_page,0
839922,2017-01-18 04:59:25.494997,control,old_page,0
919244,2017-01-17 11:03:00.966259,treatment,new_page,0
780482,2017-01-23 07:58:19.741494,control,old_page,0
906985,2017-01-13 10:51:04.896791,treatment,new_page,0
940902,2017-01-21 09:21:57.504271,treatment,new_page,0
641829,2017-01-12 10:25:17.363618,control,old_page,0
762357,2017-01-03 18:24:34.220254,control,old_page,0
779976,2017-01-21 03:48:51.465977,control,old_page,0
823184,2017-01-16 20:21:25.852916,control,old_page,0
643137,2017-01-15 04:26:47.063975,treatment,new_page,0
923422,2017-01-15 11:54:22.806037,treatment,new_page,0
773064,2017-01-03 22:16:29.208818,control,old_page,1
912668,2017-01-18 18:06:10.110788,control,old_page,1
923619,2017-01-08 09:32:03.751216,treatment,new_page,0
796915,2017-01-10 06:10:22.643125,treatment,new_page,0
827244,2017-01-17 23:45:12.957059,control,old_page,0
903388,2017-01-15 21:02:19.426945,treatment,new_page,0
640694,2017-01-20 02:23:34.269239,control,old_page,0
841290,2017-01-11 22:46:53.737743,control,old_page,1
808083,2017-01-20 02:40:05.219053,treatment,new_page,0
657005,2017-01-12 21:33:11.925004,control,old_page,0
744056,2017-01-04 04:22:54.231111,treatment,new_page,0
717688,2017-01-18 21:27:07.976988,treatment,new_page,0
744912,2017-01-18 07:25:25.416732,control,old_page,0
673366,2017-01-08 04:47:05.093139,treatment,new_page,0
734154,2017-01-09 01:17:24.351113,treatment,new_page,0
828347,2017-01-16 01:28:19.036878,control,old_page,0
806859,2017-01-10 04:28:03.122890,treatment,new_page,0
729072,2017-01-07 17:15:02.699959,control,old_page,0
652183,2017-01-18 16:08:09.982251,control,old_page,1
757521,2017-01-03 03:08:34.058463,control,old_page,0
877802,2017-01-07 07:42:02.963536,treatment,new_page,0
807791,2017-01-18 22:04:42.429236,control,old_page,0
895182,2017-01-14 15:17:55.064726,treatment,new_page,0
723804,2017-01-06 01:06:22.421177,control,old_page,0
714159,2017-01-04 17:36:41.073168,treatment,new_page,0
725315,2017-01-12 13:17:02.976410,control,old_page,0
872674,2017-01-16 10:42:11.354136,control,old_page,0
912183,2017-01-22 02:44:18.189882,treatment,new_page,0
668148,2017-01-11 19:44:49.847307,control,old_page,0
634238,2017-01-22 23:09:33.546096,treatment,new_page,0
913860,2017-01-09 12:07:36.240939,control,old_page,0
862015,2017-01-05 05:54:03.327426,control,old_page,1
833909,2017-01-06 03:54:35.019621,control,old_page,0
875435,2017-01-08 18:18:13.804169,control,old_page,0
676572,2017-01-05 15:59:13.910004,control,old_page,0
718688,2017-01-22 10:42:09.415164,treatment,new_page,0
907547,2017-01-15 20:22:03.739383,control,old_page,0
733706,2017-01-13 04:03:03.973838,treatment,new_page,0
671439,2017-01-21 21:42:45.787448,treatment,new_page,0
883677,2017-01-16 00:34:23.872342,treatment,new_page,0
715386,2017-01-06 15:00:21.917645,treatment,new_page,0
714262,2017-01-17 12:17:30.498312,control,old_page,1
745846,2017-01-12 12:44:02.337819,control,old_page,0
916019,2017-01-08 19:06:33.615026,control,old_page,0
732264,2017-01-10 13:00:49.338982,control,old_page,1
753140,2017-01-06 09:02:07.516309,treatment,new_page,0
729814,2017-01-20 05:59:30.940658,control,old_page,0
808963,2017-01-18 04:48:32.689477,treatment,new_page,0
854919,2017-01-16 05:40:10.451269,control,old_page,0
895606,2017-01-03 12:30:04.343659,control,old_page,0
719685,2017-01-21 03:47:16.334923,control,new_page,0
939015,2017-01-22 12:00:44.043500,treatment,new_page,1
744337,2017-01-21 10:45:05.940677,control,old_page,0
849040,2017-01-11 21:36:04.896779,treatment,new_page,0
640588,2017-01-16 11:13:00.661547,treatment,new_page,0
799492,2017-01-15 19:42:30.366434,treatment,new_page,0
885400,2017-01-13 09:28:15.389933,control,old_page,1
720765,2017-01-20 10:12:16.174725,control,old_page,1
833191,2017-01-15 01:49:52.440956,control,old_page,0
869404,2017-01-23 02:54:53.815932,treatment,new_page,1
732760,2017-01-21 16:54:09.132763,control,old_page,0
682174,2017-01-14 22:00:59.698155,treatment,new_page,0
866272,2017-01-22 13:54:52.883318,treatment,new_page,1
857814,2017-01-16 22:31:45.776071,control,old_page,0
909583,2017-01-12 10:14:55.420008,treatment,new_page,1
774563,2017-01-24 01:42:15.958469,treatment,new_page,0
815074,2017-01-18 13:46:05.151868,treatment,new_page,1
714617,2017-01-05 20:25:03.868724,treatment,new_page,0
688394,2017-01-09 05:37:06.752894,treatment,new_page,0
875006,2017-01-12 14:37:32.339840,treatment,new_page,0
839011,2017-01-13 23:54:04.800203,treatment,new_page,0
637863,2017-01-14 22:46:53.094252,control,old_page,0
860263,2017-01-24 12:02:32.382798,control,old_page,0
729351,2017-01-22 01:20:52.871795,control,old_page,0
750253,2017-01-08 16:53:57.424368,treatment,new_page,0
717522,2017-01-16 01:42:10.982797,treatment,new_page,0
750903,2017-01-02 19:24:53.061366,treatment,new_page,0
930336,2017-01-19 07:27:31.952609,control,old_page,0
852559,2017-01-03 11:03:41.333877,treatment,new_page,1
793882,2017-01-08 04:07:23.471934,treatment,new_page,0
755123,2017-01-23 05:42:14.187400,treatment,new_page,0
887720,2017-01-08 18:47:26.331482,treatment,new_page,0
919795,2017-01-15 13:10:41.229162,control,old_page,0
835724,2017-01-20 11:46:44.005326,treatment,new_page,1
748556,2017-01-18 05:27:05.609331,treatment,new_page,0
678349,2017-01-20 12:46:58.942480,treatment,new_page,0
795567,2017-01-14 03:42:36.115662,control,old_page,0
690530,2017-01-14 01:08:47.629010,treatment,new_page,0
788528,2017-01-14 19:46:24.906512,treatment,new_page,0
667366,2017-01-13 09:49:38.721970,treatment,new_page,0
791082,2017-01-08 13:46:34.640757,control,old_page,0
822100,2017-01-17 01:22:08.787762,control,old_page,0
764644,2017-01-13 10:08:45.986726,control,new_page,0
945980,2017-01-07 04:01:16.283973,treatment,new_page,0
708839,2017-01-05 15:24:52.514414,control,old_page,0
768963,2017-01-18 00:13:37.461285,treatment,new_page,0
754273,2017-01-10 07:41:26.956088,control,old_page,0
791061,2017-01-14 17:38:07.701583,control,old_page,0
840619,2017-01-23 23:34:15.283002,treatment,new_page,0
807943,2017-01-06 20:26:59.881641,control,old_page,0
674167,2017-01-08 20:45:37.816672,control,old_page,0
930712,2017-01-11 01:21:16.127686,treatment,new_page,0
683206,2017-01-07 12:40:44.511898,control,old_page,0
869042,2017-01-09 19:04:09.525571,control,old_page,0
656946,2017-01-21 22:04:13.282517,treatment,new_page,0
919734,2017-01-23 00:35:42.722585,control,old_page,0
740485,2017-01-13 02:43:06.233812,treatment,new_page,0
706614,2017-01-10 09:41:03.884839,treatment,new_page,0
771957,2017-01-19 17:39:42.556701,control,old_page,0
657654,2017-01-09 03:50:17.241624,treatment,new_page,0
787072,2017-01-02 20:22:36.064937,treatment,new_page,0
865200,2017-01-05 22:56:18.030564,control,old_page,1
665272,2017-01-20 17:26:42.770190,control,old_page,0
749655,2017-01-23 16:13:26.539386,treatment,new_page,1
872778,2017-01-14 04:50:56.378455,control,old_page,0
878242,2017-01-07 11:03:07.804397,treatment,new_page,0
904831,2017-01-04 23:54:23.929784,treatment,new_page,0
700542,2017-01-17 00:47:35.189026,treatment,new_page,0
844517,2017-01-07 13:19:42.648353,control,old_page,0
642233,2017-01-23 21:22:04.330703,treatment,new_page,0
789813,2017-01-11 15:31:13.996473,control,old_page,0
780464,2017-01-09 11:53:09.712806,control,old_page,0
663282,2017-01-09 02:53:47.087490,treatment,new_page,0
936973,2017-01-09 17:40:55.611414,treatment,new_page,0
893378,2017-01-10 10:48:10.167110,treatment,new_page,0
923349,2017-01-15 01:02:12.496720,treatment,new_page,0
799906,2017-01-13 03:05:44.189123,control,old_page,0
643353,2017-01-17 11:06:54.302742,control,old_page,0
759636,2017-01-23 04:53:46.373894,treatment,new_page,0
826366,2017-01-18 12:35:35.861261,control,old_page,1
804060,2017-01-24 11:46:20.259620,treatment,new_page,0
925415,2017-01-09 13:24:55.255217,control,old_page,0
739984,2017-01-07 07:07:15.291780,control,old_page,0
722675,2017-01-04 15:34:56.315073,control,old_page,1
880270,2017-01-20 16:39:25.006026,control,old_page,0
870848,2017-01-24 11:00:51.866339,control,old_page,0
829657,2017-01-21 21:46:53.633283,treatment,new_page,0
884528,2017-01-17 21:20:58.810305,control,old_page,0
772238,2017-01-04 03:23:57.730974,treatment,new_page,0
944461,2017-01-08 04:51:44.428760,treatment,new_page,0
635340,2017-01-05 03:15:18.120771,control,old_page,0
884749,2017-01-22 06:22:10.901344,control,old_page,0
756231,2017-01-22 18:11:20.207924,control,old_page,0
721916,2017-01-23 09:21:15.216583,control,old_page,1
930633,2017-01-06 15:32:18.740876,treatment,new_page,0
676610,2017-01-14 17:03:38.415696,control,old_page,0
761957,2017-01-18 02:24:34.621537,treatment,new_page,1
682895,2017-01-19 18:36:34.359854,treatment,new_page,0
705676,2017-01-20 05:59:08.138192,control,old_page,0
803973,2017-01-23 00:29:24.490325,control,old_page,0
738616,2017-01-11 16:51:45.766339,control,old_page,1
838639,2017-01-23 02:55:42.110096,treatment,new_page,0
826569,2017-01-05 09:11:43.960038,treatment,new_page,0
905883,2017-01-03 10:54:07.065560,control,old_page,1
806570,2017-01-19 09:10:07.202303,treatment,new_page,0
791222,2017-01-09 22:31:18.142675,control,new_page,0
677769,2017-01-16 07:51:48.655195,control,old_page,0
829556,2017-01-16 19:16:24.458896,treatment,new_page,0
790067,2017-01-14 23:45:28.894799,control,old_page,0
854640,2017-01-14 17:47:02.088512,control,old_page,1
860415,2017-01-23 03:31:06.129262,control,old_page,0
663157,2017-01-15 22:04:18.231019,control,old_page,0
660409,2017-01-16 21:30:26.034892,treatment,new_page,0
808398,2017-01-21 18:07:43.263048,treatment,new_page,0
903522,2017-01-11 01:15:41.053161,control,old_page,0
834461,2017-01-10 16:11:05.122505,control,old_page,0
768329,2017-01-19 18:36:31.246718,control,old_page,0
901735,2017-01-05 12:58:58.154179,control,old_page,0
790097,2017-01-11 21:52:13.658472,control,old_page,0
812384,2017-01-16 05:09:56.462382,treatment,new_page,0
664234,2017-01-16 18:56:39.288958,control,old_page,0
861673,2017-01-05 17:59:56.010548,treatment,new_page,0
646878,2017-01-02 18:29:01.212257,control,old_page,0
885448,2017-01-12 23:53:47.315405,control,old_page,1
774942,2017-01-10 06:50:55.887770,control,old_page,0
788412,2017-01-23 11:49:43.584778,control,old_page,0
727735,2017-01-21 17:52:19.897756,control,old_page,0
698656,2017-01-09 08:12:57.517448,treatment,new_page,0
814391,2017-01-14 19:20:26.135297,treatment,new_page,1
937312,2017-01-14 20:27:44.540564,control,old_page,0
920435,2017-01-11 19:05:29.724083,treatment,new_page,0
831044,2017-01-03 11:22:44.259234,control,old_page,0
753990,2017-01-10 04:32:53.919328,control,old_page,0
638186,2017-01-18 12:48:55.920980,treatment,new_page,0
874180,2017-01-09 04:42:02.851808,treatment,new_page,0
687105,2017-01-08 01:30:38.966186,treatment,new_page,0
683347,2017-01-22 21:48:08.341146,treatment,new_page,0
717380,2017-01-17 20:20:50.153525,control,old_page,0
887808,2017-01-17 17:52:24.242436,control,old_page,0
666743,2017-01-14 09:03:24.681562,treatment,new_page,1
716178,2017-01-21 19:55:49.784300,control,old_page,0
677940,2017-01-23 13:22:06.679223,control,old_page,0
913266,2017-01-04 12:28:18.825078,control,old_page,0
753514,2017-01-13 04:23:28.651942,control,old_page,0
808747,2017-01-19 21:05:27.621499,control,old_page,0
715124,2017-01-24 13:21:11.683416,control,old_page,0
829916,2017-01-11 05:04:44.835888,treatment,new_page,0
811514,2017-01-23 13:41:12.581333,treatment,new_page,0
753074,2017-01-11 10:10:12.226183,control,old_page,1
774688,2017-01-11 09:42:44.378694,control,old_page,0
896260,2017-01-17 19:28:13.078479,control,old_page,0
904415,2017-01-06 15:26:19.461351,treatment,new_page,1
827178,2017-01-14 12:20:09.628889,control,old_page,0
770882,2017-01-11 09:18:15.659191,control,old_page,1
816812,2017-01-10 15:05:29.444985,control,old_page,0
925150,2017-01-16 06:18:35.989281,control,old_page,0
792624,2017-01-13 23:19:06.587934,treatment,new_page,0
842124,2017-01-06 00:45:31.188313,control,old_page,0
765607,2017-01-23 09:10:14.373569,control,old_page,0
826907,2017-01-07 18:40:28.712169,control,new_page,0
747094,2017-01-07 15:28:21.349786,treatment,new_page,0
744087,2017-01-18 14:27:42.799105,control,old_page,0
727698,2017-01-10 01:23:09.699022,treatment,new_page,0
865224,2017-01-12 03:13:58.362372,treatment,new_page,0
666170,2017-01-08 21:41:44.742252,control,old_page,0
680854,2017-01-10 11:34:03.452415,treatment,new_page,0
632170,2017-01-08 03:05:50.063976,control,old_page,0
730260,2017-01-20 22:16:21.914371,treatment,new_page,0
892271,2017-01-02 14:33:45.276125,treatment,new_page,0
714119,2017-01-22 12:48:20.738914,treatment,new_page,0
747920,2017-01-22 15:04:36.692566,treatment,new_page,0
926028,2017-01-03 11:19:37.329339,treatment,new_page,0
764760,2017-01-16 22:30:18.568403,control,old_page,0
788541,2017-01-02 20:20:02.118063,treatment,new_page,0
806476,2017-01-16 01:50:35.190974,treatment,new_page,0
635832,2017-01-23 06:13:22.549970,control,old_page,0
649450,2017-01-19 02:03:23.252124,treatment,new_page,0
630305,2017-01-24 06:24:24.561694,control,old_page,0
768954,2017-01-20 09:36:50.857925,control,old_page,0
728643,2017-01-04 17:19:09.884204,control,new_page,0
733441,2017-01-10 16:13:51.278159,control,old_page,1
864096,2017-01-13 01:56:26.842321,control,old_page,0
687636,2017-01-18 05:59:19.956535,control,old_page,0
703083,2017-01-21 23:42:54.288868,control,old_page,0
778365,2017-01-06 18:54:47.836100,treatment,new_page,0
841769,2017-01-17 23:32:25.262846,control,old_page,0
715624,2017-01-04 14:10:20.938977,control,old_page,0
944649,2017-01-09 03:20:10.276043,treatment,new_page,0
768342,2017-01-20 17:11:50.284220,treatment,new_page,0
859259,2017-01-20 10:28:59.314037,control,old_page,0
738789,2017-01-14 12:01:28.815514,treatment,new_page,0
656462,2017-01-21 03:38:20.232014,control,old_page,0
861752,2017-01-16 12:47:25.257405,control,old_page,1
819281,2017-01-22 15:49:46.025303,treatment,new_page,0
734159,2017-01-07 21:53:24.949800,treatment,new_page,0
741830,2017-01-15 22:52:39.263111,control,old_page,0
662209,2017-01-12 09:17:16.927421,control,old_page,0
719513,2017-01-22 03:52:08.211025,control,old_page,0
738602,2017-01-13 23:33:21.887166,control,old_page,1
822061,2017-01-03 20:44:43.962068,treatment,new_page,0
924107,2017-01-17 13:44:18.027620,treatment,new_page,0
767291,2017-01-10 23:30:55.105877,treatment,new_page,0
886645,2017-01-07 13:17:46.200449,control,old_page,1
928816,2017-01-17 10:18:56.898547,treatment,new_page,0
918085,2017-01-12 13:12:24.386820,control,old_page,0
824933,2017-01-08 15:44:36.165408,treatment,new_page,0
925220,2017-01-22 01:57:34.143658,treatment,new_page,0
919201,2017-01-09 00:07:17.464459,control,old_page,0
929138,2017-01-20 04:32:44.838439,treatment,new_page,0
810308,2017-01-10 07:35:54.183416,treatment,new_page,0
700975,2017-01-23 23:17:48.650167,treatment,new_page,0
746621,2017-01-23 00:07:03.656649,treatment,new_page,0
826218,2017-01-24 13:36:27.838519,control,old_page,0
682422,2017-01-12 01:13:19.322746,control,old_page,0
855818,2017-01-10 00:01:43.377521,control,old_page,0
682888,2017-01-10 00:41:11.179079,treatment,new_page,0
633201,2017-01-08 18:43:00.190296,treatment,new_page,1
898882,2017-01-20 17:29:54.097429,control,old_page,0
694901,2017-01-21 09:36:07.856659,treatment,new_page,0
925535,2017-01-23 00:49:27.367154,treatment,new_page,0
643711,2017-01-19 06:36:55.852439,treatment,new_page,0
669601,2017-01-18 02:14:21.749158,treatment,new_page,0
741959,2017-01-18 02:39:05.295428,treatment,new_page,0
709337,2017-01-08 01:12:10.505641,control,old_page,0
645047,2017-01-14 06:20:21.818541,control,old_page,0
827071,2017-01-05 04:16:31.558434,treatment,new_page,0
694802,2017-01-08 21:56:27.128035,control,old_page,0
909219,2017-01-08 21:16:57.063283,control,old_page,0
785113,2017-01-02 18:51:22.532596,control,old_page,0
727091,2017-01-10 08:14:55.848734,treatment,new_page,0
663066,2017-01-05 08:21:00.899619,treatment,new_page,0
796069,2017-01-18 02:07:46.292288,control,old_page,0
750509,2017-01-04 23:31:23.926254,treatment,new_page,0
768647,2017-01-04 01:26:20.576630,treatment,new_page,0
673962,2017-01-17 15:19:27.758533,control,old_page,0
768259,2017-01-20 21:36:45.510384,control,old_page,0
684480,2017-01-05 10:58:30.915454,treatment,new_page,0
695030,2017-01-22 21:34:20.935594,control,old_page,0
735044,2017-01-21 01:46:13.659150,treatment,new_page,0
696308,2017-01-23 05:28:38.676480,control,old_page,0
826240,2017-01-12 11:18:14.900608,treatment,new_page,0
945648,2017-01-03 02:33:50.069690,treatment,new_page,0
900483,2017-01-16 19:33:15.624532,control,old_page,0
828483,2017-01-12 11:32:58.566551,treatment,new_page,0
695056,2017-01-23 01:58:04.180570,control,old_page,1
909318,2017-01-17 01:31:28.057488,control,old_page,0
652816,2017-01-03 23:41:33.409738,treatment,new_page,0
684347,2017-01-13 22:13:47.426152,control,old_page,0
814121,2017-01-15 02:12:09.832924,control,old_page,0
698383,2017-01-06 22:18:24.115629,control,old_page,0
880338,2017-01-09 10:20:43.624589,control,old_page,0
825810,2017-01-18 09:44:26.714049,control,old_page,1
918731,2017-01-07 04:17:48.842462,treatment,new_page,0
819589,2017-01-22 03:48:25.051724,treatment,new_page,0
755760,2017-01-05 23:19:58.371238,treatment,new_page,0
674772,2017-01-03 16:08:18.871835,treatment,new_page,0
705312,2017-01-20 05:14:13.331209,control,old_page,0
660074,2017-01-12 20:03:10.152701,treatment,new_page,1
885377,2017-01-16 17:59:14.031170,control,old_page,1
719881,2017-01-17 12:15:32.373433,control,old_page,1
923237,2017-01-12 16:56:20.808767,control,old_page,0
918744,2017-01-10 08:17:24.124022,treatment,new_page,0
659299,2017-01-10 02:06:49.813369,treatment,new_page,0
795554,2017-01-24 00:52:14.004728,control,old_page,0
886666,2017-01-07 02:18:11.733349,treatment,new_page,0
876910,2017-01-15 06:41:14.136721,treatment,new_page,0
797567,2017-01-21 15:13:45.221157,treatment,new_page,0
827947,2017-01-08 11:05:51.240677,treatment,new_page,0
837913,2017-01-14 05:58:06.038680,treatment,new_page,0
643342,2017-01-16 20:43:51.508977,control,old_page,0
643092,2017-01-15 01:25:31.316481,control,old_page,0
785664,2017-01-21 19:46:59.030358,control,old_page,0
729414,2017-01-10 17:27:28.469137,control,old_page,0
674733,2017-01-06 13:02:00.182261,control,old_page,0
768199,2017-01-09 10:34:35.387627,control,old_page,0
943973,2017-01-18 18:16:54.036899,control,old_page,0
649112,2017-01-09 07:41:29.487195,treatment,new_page,0
767270,2017-01-18 08:27:20.118610,control,old_page,0
693626,2017-01-22 12:56:43.646790,treatment,new_page,0
767208,2017-01-07 18:00:19.224808,treatment,new_page,0
855825,2017-01-02 17:47:10.363777,control,old_page,0
764352,2017-01-20 07:10:22.841959,control,old_page,0
842835,2017-01-21 06:48:02.939308,control,old_page,0
939642,2017-01-07 22:20:39.282071,treatment,new_page,1
821471,2017-01-15 13:29:25.829516,treatment,new_page,0
708570,2017-01-06 11:21:42.620550,control,old_page,0
681436,2017-01-14 13:38:26.676386,treatment,new_page,1
907362,2017-01-19 21:25:08.941931,control,old_page,0
889339,2017-01-13 20:44:33.696408,control,old_page,0
911675,2017-01-05 14:21:39.722199,control,old_page,0
675843,2017-01-12 02:01:58.357122,control,old_page,0
726165,2017-01-24 05:48:35.475408,control,old_page,0
876952,2017-01-07 23:19:40.842452,control,old_page,0
905759,2017-01-16 16:56:54.370900,treatment,new_page,0
713001,2017-01-18 12:25:19.892712,control,old_page,0
672524,2017-01-15 00:31:21.089309,treatment,new_page,0
825056,2017-01-09 19:23:30.434859,control,old_page,0
785576,2017-01-17 05:00:36.756336,control,old_page,0
938833,2017-01-10 07:17:09.128418,control,old_page,0
915133,2017-01-13 22:09:19.274209,treatment,new_page,0
663446,2017-01-18 05:26:07.821441,control,old_page,0
774792,2017-01-03 01:34:49.258024,control,old_page,0
827505,2017-01-22 15:20:32.183915,treatment,new_page,0
680093,2017-01-23 03:32:42.257703,control,old_page,1
722427,2017-01-04 21:59:06.248696,control,old_page,0
846575,2017-01-17 13:41:56.355871,treatment,new_page,0
705013,2017-01-15 15:16:34.120959,control,old_page,0
683859,2017-01-11 21:42:29.082547,control,new_page,0
630448,2017-01-14 07:20:09.088648,control,old_page,0
686922,2017-01-21 06:56:19.537378,treatment,new_page,0
835208,2017-01-07 10:12:33.000600,control,old_page,0
869694,2017-01-04 20:58:16.931454,treatment,new_page,1
733044,2017-01-12 09:12:24.283177,treatment,new_page,0
880989,2017-01-10 01:50:33.183502,control,old_page,0
739856,2017-01-14 09:46:30.161580,control,old_page,0
655636,2017-01-22 17:57:56.283583,control,old_page,0
689272,2017-01-12 19:28:53.495791,treatment,new_page,0
870448,2017-01-09 20:40:04.907818,treatment,new_page,0
830747,2017-01-22 21:14:04.414501,treatment,new_page,0
663310,2017-01-24 10:31:29.047775,treatment,new_page,0
673679,2017-01-08 13:16:00.716549,treatment,new_page,0
864812,2017-01-04 11:11:01.834960,treatment,new_page,0
774463,2017-01-13 06:38:20.694968,treatment,new_page,0
725929,2017-01-08 01:27:34.897441,control,old_page,0
662301,2017-01-03 08:10:57.768806,treatment,new_page,0
868467,2017-01-17 06:43:14.760789,treatment,new_page,0
852867,2017-01-05 09:29:48.701443,treatment,new_page,0
808846,2017-01-18 02:53:56.346443,control,old_page,0
659816,2017-01-14 23:13:37.030513,treatment,new_page,0
927636,2017-01-21 12:15:58.228273,control,old_page,0
860270,2017-01-16 18:53:35.281521,control,old_page,0
674157,2017-01-04 14:13:29.495634,control,old_page,0
869855,2017-01-06 21:22:09.540539,treatment,new_page,0
758736,2017-01-17 15:38:04.063647,treatment,new_page,0
901486,2017-01-03 06:58:21.838234,control,old_page,0
651575,2017-01-23 10:55:59.526552,treatment,new_page,0
715129,2017-01-18 06:04:35.162351,control,old_page,1
739051,2017-01-20 18:45:39.505747,treatment,new_page,0
645362,2017-01-22 11:48:20.747520,treatment,new_page,0
880937,2017-01-11 22:22:30.046092,control,old_page,0
752029,2017-01-11 01:28:03.984567,treatment,new_page,1
927685,2017-01-06 03:56:45.060143,control,old_page,0
911849,2017-01-12 08:39:12.096321,treatment,new_page,0
712247,2017-01-06 18:36:09.390731,treatment,new_page,0
777419,2017-01-24 07:01:06.294283,treatment,new_page,1
734483,2017-01-14 07:54:53.206180,control,old_page,0
639967,2017-01-16 18:47:00.612243,control,old_page,1
715050,2017-01-03 08:44:37.972992,control,old_page,0
740129,2017-01-22 12:17:29.388755,treatment,new_page,0
776698,2017-01-07 13:14:24.993441,treatment,new_page,0
862098,2017-01-20 06:03:16.826263,treatment,new_page,0
930440,2017-01-22 14:31:04.647961,treatment,new_page,0
905953,2017-01-08 15:54:24.412364,control,old_page,0
705562,2017-01-11 23:59:02.206045,treatment,new_page,0
896117,2017-01-06 04:42:27.112942,treatment,new_page,0
687313,2017-01-17 10:11:56.394128,control,old_page,1
913875,2017-01-03 17:01:53.122151,control,old_page,0
809897,2017-01-15 14:26:46.789126,control,old_page,0
756475,2017-01-07 01:58:03.432851,control,old_page,0
858744,2017-01-02 22:24:25.054650,control,old_page,0
812989,2017-01-03 06:33:11.506643,control,old_page,1
720061,2017-01-04 09:05:28.282009,treatment,new_page,1
943106,2017-01-08 23:53:25.753564,treatment,new_page,0
643978,2017-01-12 18:59:50.586555,control,old_page,0
833196,2017-01-23 09:16:22.403084,treatment,new_page,0
687096,2017-01-23 23:46:24.067106,treatment,new_page,0
831467,2017-01-15 12:00:57.087104,treatment,new_page,0
838228,2017-01-10 07:04:09.549740,treatment,new_page,0
935497,2017-01-08 20:59:08.510721,treatment,new_page,0
891819,2017-01-14 00:47:02.551011,treatment,new_page,0
855549,2017-01-21 02:17:40.895469,control,old_page,0
812307,2017-01-11 00:38:15.582493,control,old_page,0
673199,2017-01-23 03:11:44.991770,treatment,new_page,0
655493,2017-01-02 18:46:38.482906,control,old_page,0
780186,2017-01-11 01:37:39.904904,treatment,new_page,0
875007,2017-01-10 05:25:19.405786,treatment,new_page,0
724373,2017-01-16 22:58:00.429377,treatment,new_page,0
920172,2017-01-08 20:58:41.497582,treatment,new_page,1
738076,2017-01-15 12:42:23.982851,control,old_page,0
859514,2017-01-23 00:43:21.410782,treatment,new_page,0
898932,2017-01-16 22:08:22.141527,control,old_page,0
863803,2017-01-17 16:08:19.592774,control,old_page,1
633079,2017-01-22 18:06:49.800640,control,old_page,1
809787,2017-01-15 03:05:51.920204,treatment,new_page,0
904016,2017-01-04 00:48:51.321106,control,old_page,0
647090,2017-01-14 18:43:59.953413,treatment,new_page,1
704378,2017-01-06 00:23:30.566201,treatment,new_page,0
834092,2017-01-09 03:21:45.397103,control,old_page,0
916480,2017-01-04 19:11:19.630075,treatment,new_page,0
673451,2017-01-18 07:26:46.438212,control,new_page,0
652121,2017-01-10 06:55:32.527351,control,old_page,0
918987,2017-01-06 10:15:35.952113,treatment,new_page,1
719196,2017-01-22 12:42:40.889722,control,old_page,0
855385,2017-01-14 01:32:35.486164,treatment,new_page,0
759581,2017-01-11 23:58:05.414262,treatment,new_page,0
916062,2017-01-23 21:02:20.435859,treatment,new_page,0
657624,2017-01-09 03:24:34.465635,control,old_page,0
781852,2017-01-14 23:09:09.600762,control,old_page,0
812430,2017-01-22 17:31:02.513091,control,old_page,0
768577,2017-01-12 08:55:43.168010,control,old_page,0
712756,2017-01-15 15:48:33.557008,treatment,new_page,1
755901,2017-01-15 05:56:43.407143,control,old_page,0
924794,2017-01-12 06:50:29.083639,treatment,new_page,0
923753,2017-01-06 22:03:03.416785,treatment,new_page,0
635451,2017-01-10 19:26:09.701135,treatment,new_page,0
